Touristenstellplätze,weiter Unterküfte,kleiner Platz (<80 m2),mittlerer Platz  (~100 m2),grosser Platz (>110 m2),Stellplatz am Wasser,Behindertengerechter Zugang,Haustierfreundlichkeit,Waschmaschine und Trockner,Aufenthaltsraum,Gemeinschaftsküche,Grillplatz,Gastronomie,Shop,Hallenbad,Freibad,Bademöglichkeit,Babypool,Sportplatz,Tennis,Wifi,Spielplatz,Unterhaltungsprogramm,Bootsvermietung,Fahrradvermietung,Öffnungszeit[%],Preis,Informationsstelle,Sternebewertung,Mitgliedschaften,Region Berner-Mitelland,Region Berner-Oberland,Region Freiburg-Neuenburg-Jura,Region Graubuenden,Region Nordwestschweiz,Region Ostschweiz,Region Tessin,Region Waadt-Genfersee,Region Wallis,Region Zentralschweiz,Region Zuerich,Hauptsaison,Nebensaison,Wandern,Strandzugang,Aktivitäten,Bahnhof,Busstation
40.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,37.5,1,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,11,0,1
40.0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,39.5,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,11,0,1
40.0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,43.5,1,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,11,0,1
45.0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.5,28.5,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,11,1,1
45.0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.5,30.5,0,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,11,1,1
27.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,29.0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,11,1,1
30.0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,34.0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,11,1,1
30.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,42.0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,11,1,1
30.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,29.5,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,11,1,1
50.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,32.0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,11,0,0
65.0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1.0,32.5,1,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,11,1,1
65.0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1.0,40.5,1,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,11,1,1
65.0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1.0,31.5,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,11,1,1
65.0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1.0,39.5,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,11,1,1
80.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,32.0,1,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,11,1,1
80.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,27.5,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,11,1,1
10.0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1.0,26.0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1
127.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,38.0,1,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,11,1,1
127.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,57.0,1,4,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,11,1,1
127.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,48.0,1,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,11,1,1
127.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,64.0,1,4,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,11,1,1
127.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,56.0,1,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,11,1,1
127.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,74.0,1,4,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,11,1,1
15.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,29.0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,6,1,1
15.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,32.0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,6,1,1
40.0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1.0,34.1,1,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,6,1,1
40.0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1.0,29.9,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,6,1,1
15.0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0.93,28.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,8,0,1
15.0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0.93,38.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,8,0,1
15.0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0.93,38.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,8,0,1
15.0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0.93,44.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,8,0,1
16.0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,34.5,1,4,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,1
10.0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1.0,17.5,1,4,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,0
30.0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1.0,28.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
35.0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1.0,26.5,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0,1
25.0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1.0,29.2,1,4,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1,1
25.0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1.0,31.2,1,4,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1,1
20.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,30.8,0,3,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,6,1,1
30.0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1.0,18.0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,6,0,1
27.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,32.0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,5,1,1
27.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,31.0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,5,1,1
40.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,29.7,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,5,1,1
40.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,32.7,1,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,5,1,1
60.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.57,36.55,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3,1,0
60.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.57,48.55,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,3,1,0
60.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.57,48.55,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3,1,0
60.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.57,60.55,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,3,1,0
50.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.63,23.0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,1,1
50.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.63,27.0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,1,1
30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,32.3,1,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,10,1,1
30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,29.3,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,10,1,1
50.0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0.5,26.0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,4,0,1
50.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.58,32.5,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,5,1,1
50.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.58,36.5,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,5,1,1
50.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.58,37.5,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,5,1,1
50.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.58,41.5,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,5,1,1
40.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,29.6,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,9,1,1
50.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,34.0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,4,0,1
50.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,28.0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,4,0,1
15.0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0.58,21.5,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
30.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,11.9,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,10,1,1
9.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,40.0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,9,1,0
40.0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.51,31.2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,5,1,1
38.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,29.8,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,7,1,1
38.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,24.0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,7,1,1
40.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.42,28.2,1,3,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,7,1,1
12.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,38.2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1
12.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,44.2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,1,1
80.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,28.2,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,5,1,1
80.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,36.2,1,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,5,1,1
50.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,32.2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0
48.0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1.0,18.2,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3,0,1
48.0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1.0,22.2,1,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,3,0,1
48.0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1.0,23.7,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3,0,1
48.0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1.0,29.7,1,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,3,0,1
20.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,25.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
20.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,28.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
30.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,29.0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
40.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,27.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0
60.0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1.0,27.3,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,5,1,0
60.0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1.0,23.8,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,5,1,0
60.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,34.0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1
60.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,29.0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,1,1
100.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,23.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1
100.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,26.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1
31.0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,25.95,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0
35.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,21.4,1,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,1,1
35.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,23.8,1,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,1,1
35.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,20.4,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,1,1
35.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,22.8,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,1,1
25.0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,25.0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
25.0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,42.0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
60.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,12.2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1
127.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,27.0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1
90.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,30.5,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,11,1,0
43.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,36.5,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,11,0,0
43.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,30.5,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,11,0,0
127.0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.55,35.5,1,3,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0
127.0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.55,45.5,1,3,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0
127.0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.55,45.5,1,3,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0
127.0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.55,55.5,1,3,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0
15.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,23.5,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0
15.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,29.0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0
117.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,32.0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0
117.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,38.5,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0
117.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,39.0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0
117.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,45.5,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0
127.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.56,46.5,1,5,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,7,0,1
127.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.56,59.5,1,5,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,7,0,1
127.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.56,65.5,1,5,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,7,0,1
127.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.56,80.5,1,5,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,7,0,1
127.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,37.1,0,4,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,6,0,1
127.0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,42.1,0,4,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,6,0,1
10.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,37.2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,1
10.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,43.5,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,1
21.0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0.99,29.0,1,3,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
21.0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0.99,25.0,1,3,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
60.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,40.5,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1
18.0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,30.0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1
18.0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,26.5,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1
25.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,33.0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,4,1,1
70.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.5,28.5,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,4,1,0
70.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.5,31.5,1,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,4,1,0
12.0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.67,26.0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,6,1,0
90.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,30.0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,7,1,1
90.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,32.0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,7,1,1
100.0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0.5,37.5,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,6,1,1
100.0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0.5,31.5,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,6,1,1
127.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,24.5,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,6,1,1
127.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,26.5,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,6,1,1
127.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,38.5,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,6,1,1
127.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,45.5,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,6,1,1
