URL;Preisseite;Latitude;Longitude;Stellplatz am Wasser;weiter Unterküfte;kleiner Platz (<80 m2);mittlerer Platz  (~100 m2);grosser Platz (>110 m2);Hauptsaison;Nebensaison;Preis
https://camping.ch/de/campingplatz/zentralschweiz/unteraegeri/unteraegeri?l=true;https://www.campingunteraegeri.ch/de/reservation;47.12778111;8.59192;0;0;1;0;0;0;1;34.9
https://camping.ch/de/campingplatz/zentralschweiz/unteraegeri/unteraegeri?l=true;https://www.byherger.ch/stellpl%C3%A4tze-byherger/;47.12778111;8.59192;1;0;0;1;0;0;1;42.9
https://camping.ch/de/campingplatz/zentralschweiz/horw/tcs-camping-luzern-horw?l=true;https://www.tcs.ch/de/camping-reisen/camping-insider/campingplaetze/tcs-campingplaetze/campingplatz-luzern-horw.php;47.01130806;8.31051;0;1;1;0;0;0;1;31.5
https://camping.ch/de/campingplatz/zentralschweiz/horw/tcs-camping-luzern-horw?l=true;https://www.tcs.ch/de/camping-reisen/camping-insider/campingplaetze/tcs-campingplaetze/campingplatz-luzern-horw.php;47.01130806;8.31051;0;1;1;0;0;1;0;40.5
https://camping.ch/de/campingplatz/zentralschweiz/horw/tcs-camping-luzern-horw?l=true;https://www.tcs.ch/de/camping-reisen/camping-insider/campingplaetze/tcs-campingplaetze/campingplatz-luzern-horw.php;47.01130806;8.31051;0;1;0;1;0;0;1;41.5
https://camping.ch/de/campingplatz/zentralschweiz/horw/tcs-camping-luzern-horw?l=true;https://www.tcs.ch/de/camping-reisen/camping-insider/campingplaetze/tcs-campingplaetze/campingplatz-luzern-horw.php;47.01130806;8.31051;0;1;0;1;0;1;0;50.5
https://camping.ch/de/campingplatz/zentralschweiz/merlischachen-luzern/seecamping-vierwaldstaettersee-luzern?l=true;https://camping.ch/de/campingplatz/zentralschweiz/merlischachen-luzern/seecamping-vierwaldstaettersee-luzern?l=true;47.06138306;8.402656944;0;0;1;0;0;1;1;36
https://camping.ch/de/campingplatz/zentralschweiz/merlischachen-luzern/seecamping-vierwaldstaettersee-luzern?l=true;https://camping.ch/de/campingplatz/zentralschweiz/merlischachen-luzern/seecamping-vierwaldstaettersee-luzern?l=true;47.06138306;8.402656944;1;0;1;0;0;1;1;44
https://camping.ch/de/campingplatz/zentralschweiz/vitznau/camping-vitznau?l=true;https://camping-vitznau.ch/wp-content/uploads/2023/12/CampingVitznau-Preisliste-2024-DEEN.pdf;47.00733;8.48617;0;1;1;0;0;0;1;31.5
https://camping.ch/de/campingplatz/zentralschweiz/vitznau/camping-vitznau?l=true;https://camping-vitznau.ch/wp-content/uploads/2023/12/CampingVitznau-Preisliste-2024-DEEN.pdf;47.00733;8.48617;0;1;1;0;0;1;0;37
https://camping.ch/de/campingplatz/zentralschweiz/vitznau/camping-vitznau?l=true;https://camping-vitznau.ch/wp-content/uploads/2023/12/CampingVitznau-Preisliste-2024-DEEN.pdf;47.00733;8.48617;0;1;0;1;0;0;1;37.5
https://camping.ch/de/campingplatz/zentralschweiz/vitznau/camping-vitznau?l=true;https://camping-vitznau.ch/wp-content/uploads/2023/12/CampingVitznau-Preisliste-2024-DEEN.pdf;47.00733;8.48617;0;1;0;1;0;1;0;56
https://camping.ch/de/campingplatz/zentralschweiz/buochs/tcs-camping-buochs-vierwaldstaettersee?l=true;https://www.tcs.ch/de/camping-reisen/camping-insider/campingplaetze/tcs-campingplaetze/campingplatz-buochs-vierwaldstaettersee.php;46.97948611;8.418043056;0;1;1;0;0;0;1;33
https://camping.ch/de/campingplatz/zentralschweiz/buochs/tcs-camping-buochs-vierwaldstaettersee?l=true;https://www.tcs.ch/de/camping-reisen/camping-insider/campingplaetze/tcs-campingplaetze/campingplatz-buochs-vierwaldstaettersee.php;46.97948611;8.418043056;0;1;1;0;0;1;0;44
https://camping.ch/de/campingplatz/zentralschweiz/sempach/tcs-camping-sempach?l=true;https://www.tcs.ch/de/camping-reisen/camping-insider/campingplaetze/tcs-campingplaetze/campingplatz-sempach.php;47.12532611;8.190106111;0;1;1;0;0;0;1;36
https://camping.ch/de/campingplatz/zentralschweiz/sempach/tcs-camping-sempach?l=true;https://www.tcs.ch/de/camping-reisen/camping-insider/campingplaetze/tcs-campingplaetze/campingplatz-sempach.php;47.12532611;8.190106111;0;1;1;0;0;1;0;50
https://camping.ch/de/campingplatz/zentralschweiz/sempach/tcs-camping-sempach?l=true;https://www.tcs.ch/de/camping-reisen/camping-insider/campingplaetze/tcs-campingplaetze/campingplatz-sempach.php;47.12532611;8.190106111;0;1;0;1;0;0;1;46
https://camping.ch/de/campingplatz/zentralschweiz/sempach/tcs-camping-sempach?l=true;https://www.tcs.ch/de/camping-reisen/camping-insider/campingplaetze/tcs-campingplaetze/campingplatz-sempach.php;47.12532611;8.190106111;0;1;0;1;0;1;0;60
https://camping.ch/de/campingplatz/zentralschweiz/nottwil/st-margrethen?l=true;https://www.camping-nottwil.ch/preise;47.14447194;8.125611944;0;0;1;0;0;0;1;22.4
https://camping.ch/de/campingplatz/zentralschweiz/nottwil/st-margrethen?l=true;https://www.camping-nottwil.ch/preise;47.14447194;8.125611944;0;0;1;0;0;1;0;23.9
https://camping.ch/de/campingplatz/zentralschweiz/sursee/sursee-waldheim?l=true;https://camping-sursee.ch/wp-content/uploads/2024/03/preisliste_hp.pdf;47.17499889;8.086943889;0;1;1;0;0;1;1;29.5
https://camping.ch/de/campingplatz/zentralschweiz/mosen/camping-seeblick?l=true;https://camping-seeblick.ch/index.php/de/camping-seeblick/camping;47.24504806;8.224563889;1;0;1;0;0;1;1;34.7
https://camping.ch/de/campingplatz/zentralschweiz/mosen/camping-seeblick?l=true;https://camping-seeblick.ch/index.php/de/camping-seeblick/camping;47.24504806;8.224563889;0;0;1;0;0;1;1;29.7
https://camping.ch/de/campingplatz/zentralschweiz/grossdietwil/zegro-camping?l=true;https://loewen-grossdietwil.ch/camping/;47.17168611;7.884846111;0;0;1;0;0;1;1;16
https://camping.ch/de/campingplatz/zentralschweiz/schuepfheim/bad-schuepfheim?l=true;https://camping.ch/de/campingplatz/zentralschweiz/schuepfheim/bad-schuepfheim?l=true;46.94004806;8.007181944;0;0;1;0;0;1;1;15.5
https://camping.ch/de/campingplatz/zentralschweiz/fluehli/campingplatz-thorbach?l=true;https://www.touristik-ag.ch/kurzaufenthalte/;46.87693694;8.014456111;0;0;1;0;0;1;1;26
https://camping.ch/de/campingplatz/zentralschweiz/soerenberg/rischli?l=true;;;;;;0;0;0;0;0;0
https://camping.ch/de/campingplatz/zentralschweiz/marbach/camping-sternen-ag?l=true;https://camping.ch/de/campingplatz/zentralschweiz/marbach/camping-sternen-ag?l=true;46.851185;7.897026111;0;0;1;0;0;1;1;29.8
https://camping.ch/de/campingplatz/zentralschweiz/ennetmoos/hostetten?l=true;https://www.camping-hostetten.ch/blank;46.94868;8.315098889;0;1;1;0;0;1;1;17.5
https://camping.ch/de/campingplatz/zentralschweiz/engelberg/campingplatz-eienwaeldli?l=true;https://be.synxis.com/?chain=27412&hotel=31459&level=hotel&locale=de-DE&adult=2&child=0&currency=CHF&rooms=1;46.80997306;8.422843889;0;1;1;0;0;0;1;44
https://camping.ch/de/campingplatz/zentralschweiz/engelberg/campingplatz-eienwaeldli?l=true;https://be.synxis.com/?chain=27412&hotel=31459&level=hotel&locale=de-DE&adult=2&child=0&currency=CHF&rooms=1;46.80997306;8.422843889;0;1;0;1;0;0;1;54
https://camping.ch/de/campingplatz/zentralschweiz/engelberg/campingplatz-eienwaeldli?l=true;https://be.synxis.com/?chain=27412&hotel=31459&level=hotel&locale=de-DE&adult=2&child=0&currency=CHF&rooms=1;46.80997306;8.422843889;0;1;1;0;0;1;0;48
https://camping.ch/de/campingplatz/zentralschweiz/engelberg/campingplatz-eienwaeldli?l=true;https://be.synxis.com/?chain=27412&hotel=31459&level=hotel&locale=de-DE&adult=2&child=0&currency=CHF&rooms=1;46.80997306;8.422843889;0;1;0;1;0;1;0;58
https://camping.ch/de/campingplatz/zentralschweiz/alpnachstad/bachmattli?l=true;https://www.bachmattli.ch/preise/;46.96487889;8.292633056;0;0;1;0;0;1;1;26
https://camping.ch/de/campingplatz/zentralschweiz/alpnachstad/bachmattli?l=true;https://www.bachmattli.ch/preise/;46.96487889;8.292633056;0;0;0;1;0;1;1;34
https://camping.ch/de/campingplatz/zentralschweiz/sachseln/camping-ewil?l=true;https://www.camping-ewil.ch/preise-und-pl%C3%A4tze/;46.85579306;8.215261944;0;0;1;0;0;0;1;31
https://camping.ch/de/campingplatz/zentralschweiz/sachseln/camping-ewil?l=true;https://www.camping-ewil.ch/preise-und-pl%C3%A4tze/;46.85579306;8.215261944;0;0;1;0;0;1;0;32
https://camping.ch/de/campingplatz/zentralschweiz/lungern/obsee?l=true;https://obsee.ch/wp-content/uploads/2023/11/Preisliste-Touristen-ab-2024.pdf;46.78517806;8.151666944;0;1;1;0;0;0;1;36
https://camping.ch/de/campingplatz/zentralschweiz/lungern/obsee?l=true;https://obsee.ch/wp-content/uploads/2023/11/Preisliste-Touristen-ab-2024.pdf;46.78517806;8.151666944;0;1;1;0;0;1;0;41
https://camping.ch/de/campingplatz/zentralschweiz/lungern/obsee?l=true;https://obsee.ch/wp-content/uploads/2023/11/Preisliste-Touristen-ab-2024.pdf;46.78517806;8.151666944;0;1;0;1;0;0;1;42
https://camping.ch/de/campingplatz/zentralschweiz/lungern/obsee?l=true;https://obsee.ch/wp-content/uploads/2023/11/Preisliste-Touristen-ab-2024.pdf;46.78517806;8.151666944;0;1;0;1;0;1;0;49
https://camping.ch/de/campingplatz/nordwestschweiz/reinach-basel/waldhort?l=true;https://www.camping-waldhort.ch/Preise.htm;47.49972694;7.60232;0;0;1;0;0;1;1;31.5
https://camping.ch/de/campingplatz/nordwestschweiz/bubendorf/campingplatz-talhaus?l=true;https://www.talhaus.ch/tarife-campingplatz.html;47.45112194;7.748943056;0;1;1;0;0;1;1;35.5
https://camping.ch/de/campingplatz/nordwestschweiz/laeufelfingen/neuhaus?l=true;https://www.baselland-tourismus.ch/poi/camping-neuhaus;47.40418694;7.848223889;0;0;1;0;0;1;1;14
https://camping.ch/de/campingplatz/nordwestschweiz/solothurn/tcs-camping-solothurn?l=true;https://www.tcs.ch/de/camping-reisen/camping-insider/campingplaetze/tcs-campingplaetze/campingplatz-solothurn.php;47.19833389;7.523611111;0;1;1;0;0;0;1;39
https://camping.ch/de/campingplatz/nordwestschweiz/solothurn/tcs-camping-solothurn?l=true;https://www.tcs.ch/de/camping-reisen/camping-insider/campingplaetze/tcs-campingplaetze/campingplatz-solothurn.php;47.19833389;7.523611111;0;1;1;0;0;1;0;50
https://camping.ch/de/campingplatz/nordwestschweiz/solothurn/tcs-camping-solothurn?l=true;https://www.tcs.ch/de/camping-reisen/camping-insider/campingplaetze/tcs-campingplaetze/campingplatz-solothurn.php;47.19833389;7.523611111;0;1;0;1;0;0;1;49
https://camping.ch/de/campingplatz/nordwestschweiz/solothurn/tcs-camping-solothurn?l=true;https://www.tcs.ch/de/camping-reisen/camping-insider/campingplaetze/tcs-campingplaetze/campingplatz-solothurn.php;47.19833389;7.523611111;0;1;0;1;0;1;0;60
https://camping.ch/de/campingplatz/nordwestschweiz/moehlin/bachtalen?l=true;http://camping-moehlin.ch/preise.html;47.57592194;7.838338889;0;0;1;0;0;0;1;24
https://camping.ch/de/campingplatz/nordwestschweiz/moehlin/bachtalen?l=true;http://camping-moehlin.ch/preise.html;47.57592194;7.838338889;0;0;1;0;0;1;0;26.5
https://camping.ch/de/campingplatz/nordwestschweiz/mumpf/camping-park-mumpf?l=true;;;;;;0;0;0;0;0;0
https://camping.ch/de/campingplatz/nordwestschweiz/wil-ag-mettauertal/waldesruh?l=true;https://www.campingwaldesruh.ch/index.php/de/angebot/uebernachtungsangebot;47.563695;8.137995;0;1;1;0;0;1;1;27
https://camping.ch/de/campingplatz/nordwestschweiz/wil-ag-mettauertal/waldesruh?l=true;https://www.campingwaldesruh.ch/index.php/de/angebot/uebernachtungsangebot;47.563695;8.137995;0;1;0;1;0;1;1;37
https://camping.ch/de/campingplatz/nordwestschweiz/frick/frick?l=true;https://www.campingfrick.ch/Touristen/;47.50035694;8.018273889;0;0;1;0;0;1;1;23
https://camping.ch/de/campingplatz/nordwestschweiz/frick/frick?l=true;https://www.campingfrick.ch/Touristen/;47.50035694;8.018273889;0;0;0;1;0;1;1;27
https://camping.ch/de/campingplatz/nordwestschweiz/bad-zurzach/camping-bad-zurzach?l=true;https://www.camping-badzurzach.ch/preisliste/;47.582885;8.307101111;0;0;1;0;0;1;1;37
https://camping.ch/de/campingplatz/nordwestschweiz/kuenten/sulz?l=true;https://www.camping-sulz.ch/kopie-von-preise;47.37644111;8.312206944;0;1;1;0;0;1;1;24
https://camping.ch/de/campingplatz/nordwestschweiz/kuenten/sulz?l=true;https://www.camping-sulz.ch/kopie-von-preise;47.37644111;8.312206944;0;1;0;1;0;1;1;32
https://camping.ch/de/campingplatz/nordwestschweiz/grenchen/strausak?l=true;https://camping.ch/de/campingplatz/nordwestschweiz/grenchen/strausak?l=true;47.16467889;7.407448056;0;0;1;0;0;1;0;19.7
https://camping.ch/de/campingplatz/nordwestschweiz/grenchen/strausak?l=true;https://camping.ch/de/campingplatz/nordwestschweiz/grenchen/strausak?l=true;47.16467889;7.407448056;0;0;1;0;0;0;1;18.7
https://camping.ch/de/campingplatz/nordwestschweiz/aarburg/wiggerspitz?l=true;https://www.camping-aarburg.ch/assets/UPLOADS/02-CAMPINGPLATZ/preise-taxen/Preise-2024-Touristen.pdf;47.31552889;7.8948;0;0;1;0;0;1;1;28
https://camping.ch/de/campingplatz/nordwestschweiz/aarburg/wiggerspitz?l=true;https://www.camping-aarburg.ch/assets/UPLOADS/02-CAMPINGPLATZ/preise-taxen/Preise-2024-Touristen.pdf;47.31552889;7.8948;0;0;0;1;0;1;1;36
https://camping.ch/de/campingplatz/nordwestschweiz/hochwald/uf-dr-Holle?l=true;https://www.camping-ufdrholle.ch/angebote/camping/;47.49565472;7.628305556;0;1;1;0;0;1;1;31
https://camping.ch/de/campingplatz/berner-oberland/interlaken-unterseen/camping-alpenblick-gmbh?l=true;https://bookings11.rmscloud.com/Search/Index/AF4709C0BDC8C676/307/;46.68006194;7.818586944;0;0;1;0;0;0;1;32.2
https://camping.ch/de/campingplatz/berner-oberland/interlaken-unterseen/camping-alpenblick-gmbh?l=true;https://bookings11.rmscloud.com/Search/Index/AF4709C0BDC8C676/307/;46.68006194;7.818586944;0;0;0;1;0;0;1;36.1
https://camping.ch/de/campingplatz/berner-oberland/interlaken-unterseen/camping-alpenblick-gmbh?l=true;https://bookings11.rmscloud.com/Search/Index/AF4709C0BDC8C676/307/;46.68006194;7.818586944;0;0;1;0;0;1;0;44.8
https://camping.ch/de/campingplatz/berner-oberland/interlaken-unterseen/camping-alpenblick-gmbh?l=true;https://bookings11.rmscloud.com/Search/Index/AF4709C0BDC8C676/307/;46.68006194;7.818586944;0;0;0;1;0;1;0;60.8
https://camping.ch/de/campingplatz/berner-oberland/unterseen-interlaken/camping-hobby-3?l=true;https://www.campinghobby.ch/de/preise-angebote;46.684465;7.829543056;0;0;1;0;0;0;1;37.3
https://camping.ch/de/campingplatz/berner-oberland/unterseen-interlaken/camping-hobby-3?l=true;https://www.campinghobby.ch/de/preise-angebote;46.684465;7.829543056;0;0;1;0;0;1;0;43.3
https://camping.ch/de/campingplatz/berner-oberland/unterseen-interlaken/camping-hobby-3?l=true;https://www.campinghobby.ch/de/preise-angebote;46.684465;7.829543056;0;0;0;1;0;0;1;41.3
https://camping.ch/de/campingplatz/berner-oberland/unterseen-interlaken/camping-hobby-3?l=true;https://www.campinghobby.ch/de/preise-angebote;46.684465;7.829543056;0;0;0;1;0;1;0;54.3
https://camping.ch/de/campingplatz/berner-oberland/interlaken-unterseen/jungfrau?l=true;https://www.jungfraucamp.ch/de/campingplatz/stellplaetze-preise;46.68724;7.834463889;0;0;1;0;0;0;1;41
https://camping.ch/de/campingplatz/berner-oberland/interlaken-unterseen/jungfrau?l=true;https://www.jungfraucamp.ch/de/campingplatz/stellplaetze-preise;46.68724;7.834463889;0;0;1;0;0;1;0;47
https://camping.ch/de/campingplatz/berner-oberland/interlaken-unterseen/jungfrau?l=true;https://www.jungfraucamp.ch/de/campingplatz/stellplaetze-preise;46.68724;7.834463889;0;0;0;1;0;0;1;47
https://camping.ch/de/campingplatz/berner-oberland/interlaken-unterseen/jungfrau?l=true;https://www.jungfraucamp.ch/de/campingplatz/stellplaetze-preise;46.68724;7.834463889;0;0;0;1;0;1;0;53
https://camping.ch/de/campingplatz/berner-oberland/interlaken-unterseen/jungfrau?l=true;https://www.jungfraucamp.ch/de/campingplatz/stellplaetze-preise;46.68724;7.834463889;0;0;0;0;1;0;1;50
https://camping.ch/de/campingplatz/berner-oberland/interlaken-unterseen/jungfrau?l=true;https://www.jungfraucamp.ch/de/campingplatz/stellplaetze-preise;46.68724;7.834463889;0;0;0;0;1;1;0;56
https://camping.ch/de/campingplatz/berner-oberland/interlaken/tcs-camping-interlaken?l=true;https://www.tcs.ch/de/camping-reisen/camping-insider/campingplaetze/tcs-campingplaetze/campingplatz-interlaken.php;46.69339;7.870545;0;1;1;0;0;0;1;31.8
https://camping.ch/de/campingplatz/berner-oberland/interlaken/tcs-camping-interlaken?l=true;https://www.tcs.ch/de/camping-reisen/camping-insider/campingplaetze/tcs-campingplaetze/campingplatz-interlaken.php;46.69339;7.870545;0;1;1;0;0;1;0;40.8
https://camping.ch/de/campingplatz/berner-oberland/interlaken/tcs-camping-interlaken?l=true;https://www.tcs.ch/de/camping-reisen/camping-insider/campingplaetze/tcs-campingplaetze/campingplatz-interlaken.php;46.69339;7.870545;0;1;0;1;0;0;1;41.8
https://camping.ch/de/campingplatz/berner-oberland/interlaken/tcs-camping-interlaken?l=true;https://www.tcs.ch/de/camping-reisen/camping-insider/campingplaetze/tcs-campingplaetze/campingplatz-interlaken.php;46.69339;7.870545;0;1;0;1;0;1;0;50.8
https://camping.ch/de/campingplatz/berner-oberland/wilderswil/oberei?l=true;https://www.campingwilderswil.ch/de/preise-de.html;46.66152806;7.864373889;0;1;1;0;0;0;1;24.8
https://camping.ch/de/campingplatz/berner-oberland/wilderswil/oberei?l=true;https://www.campingwilderswil.ch/de/preise-de.html;46.66152806;7.864373889;0;1;1;0;0;1;0;27.8
https://camping.ch/de/campingplatz/berner-oberland/wilderswil/oberei?l=true;https://www.campingwilderswil.ch/de/preise-de.html;46.66152806;7.864373889;0;1;0;1;0;0;1;32.8
https://camping.ch/de/campingplatz/berner-oberland/wilderswil/oberei?l=true;https://www.campingwilderswil.ch/de/preise-de.html;46.66152806;7.864373889;0;1;0;1;0;1;0;35.8
https://camping.ch/de/campingplatz/berner-oberland/boenigen/tcs-camping-boenigen-interlaken?l=true;https://www.tcs.ch/de/camping-reisen/camping-insider/campingplaetze/tcs-campingplaetze/campingplatz-boenigen-interlaken.php;46.69111306;7.893611111;0;1;1;0;0;0;1;36.8
https://camping.ch/de/campingplatz/berner-oberland/boenigen/tcs-camping-boenigen-interlaken?l=true;https://www.tcs.ch/de/camping-reisen/camping-insider/campingplaetze/tcs-campingplaetze/campingplatz-boenigen-interlaken.php;46.69111306;7.893611111;0;1;1;0;0;1;0;46.8
https://camping.ch/de/campingplatz/berner-oberland/boenigen/tcs-camping-boenigen-interlaken?l=true;https://www.tcs.ch/de/camping-reisen/camping-insider/campingplaetze/tcs-campingplaetze/campingplatz-boenigen-interlaken.php;46.69111306;7.893611111;0;1;0;1;0;0;1;46.8
https://camping.ch/de/campingplatz/berner-oberland/boenigen/tcs-camping-boenigen-interlaken?l=true;https://www.tcs.ch/de/camping-reisen/camping-insider/campingplaetze/tcs-campingplaetze/campingplatz-boenigen-interlaken.php;46.69111306;7.893611111;0;1;0;1;0;1;0;56.8
https://camping.ch/de/campingplatz/berner-oberland/boenigen/seeruhe?l=true;;;;;;0;0;0;0;0;0
https://camping.ch/de/campingplatz/berner-oberland/iseltwald/du-lac?l=true;https://www.campingdulac.ch/pages/deutsch/preise.php;46.71122889;7.969248889;0;1;0;1;0;1;1;49.8
https://camping.ch/de/campingplatz/zentralschweiz/morgarten/camping_naas_sod?l=true;;;;;;0;0;0;0;0;0
https://camping.ch/de/campingplatz/zentralschweiz/morgarten/camping_chaellermatt?l=true;;;;;;0;0;0;0;0;0
https://camping.ch/de/campingplatz/ostschweiz/triesen-liechtenstein/mittagsspitze?l=true;;;;;;0;0;0;0;0;0
https://camping.ch/de/campingplatz/grenznah/Meckenbeuren/Ravensburger-Spieleland?l=true;;;;;;0;0;0;0;0;0
https://camping.ch/de/campingplatz/grenznah/prutz-tirol/aktiv-camping-prutz-tirol?l=true;;;;;;0;0;0;0;0;0
https://camping.ch/de/campingplatz/zentralschweiz/morgarten/camping_neselen?l=true;;;;;;0;0;0;0;0;0
https://camping.ch/de/campingplatz/berner-oberland/ringgenberg/au-lac?l=true;https://www.au-lac.ch/de/camping;46.70730694;7.912085;0;0;1;0;0;0;1;34
https://camping.ch/de/campingplatz/berner-oberland/ringgenberg/au-lac?l=true;https://www.au-lac.ch/de/camping;46.70730694;7.912085;0;0;1;0;0;1;0;39
https://camping.ch/de/campingplatz/berner-oberland/ringgenberg/au-lac?l=true;https://www.au-lac.ch/de/camping;46.70730694;7.912085;1;0;1;0;0;0;1;32
https://camping.ch/de/campingplatz/berner-oberland/ringgenberg/au-lac?l=true;https://www.au-lac.ch/de/camping;46.70730694;7.912085;1;0;1;0;0;1;0;36
https://camping.ch/de/campingplatz/berner-oberland/ringgenberg-bei-interlaken/camping-talacker?l=true;https://www.talacker.ch/preise/Vor--und-Nachsaison.html;46.7075;7.9075;0;0;1;0;0;0;1;28
https://camping.ch/de/campingplatz/berner-oberland/ringgenberg-bei-interlaken/camping-talacker?l=true;https://www.talacker.ch/preise/Vor--und-Nachsaison.html;46.7075;7.9075;0;0;0;1;0;0;1;35
https://camping.ch/de/campingplatz/berner-oberland/ringgenberg-bei-interlaken/camping-talacker?l=true;https://www.talacker.ch/preise/Hauptsaison.html;46.7075;7.9075;0;0;1;0;0;1;0;30
https://camping.ch/de/campingplatz/berner-oberland/ringgenberg-bei-interlaken/camping-talacker?l=true;https://www.talacker.ch/preise/Hauptsaison.html;46.7075;7.9075;0;0;0;1;0;1;0;43
https://camping.ch/de/campingplatz/berner-oberland/beatenberg/bauernhofcamping-wang?l=true;https://www.camping-wang.ch/de/camping-preise;46.69082611;7.784265;0;1;1;0;0;0;1;26.6
https://camping.ch/de/campingplatz/berner-oberland/beatenberg/bauernhofcamping-wang?l=true;https://www.camping-wang.ch/de/camping-preise;46.69082611;7.784265;0;1;1;0;0;1;0;33.6
https://camping.ch/de/campingplatz/berner-oberland/lauterbrunnen/jungfrau-lauterbrunnen?l=true;https://www.campingjungfrau.swiss/?gad_source=1&gclid=CjwKCAjwmrqzBhAoEiwAXVpgoiG_HGrZ_4DEvTtGE0VpLbpN4XWrnti62Zh55YZ54i5fumuxESCC8hoC49wQAvD_BwE;46.58911833;7.908718889;0;1;1;0;0;1;0;48.9
https://camping.ch/de/campingplatz/berner-oberland/lauterbrunnen/jungfrau-lauterbrunnen?l=true;https://www.campingjungfrau.swiss/?gad_source=1&gclid=CjwKCAjwmrqzBhAoEiwAXVpgoiG_HGrZ_4DEvTtGE0VpLbpN4XWrnti62Zh55YZ54i5fumuxESCC8hoC49wQAvD_BwE;46.58911833;7.908718889;0;1;0;1;0;1;0;66.4
https://camping.ch/de/campingplatz/berner-oberland/lauterbrunnen/jungfrau-lauterbrunnen?l=true;https://www.campingjungfrau.swiss/?gad_source=1&gclid=CjwKCAjwmrqzBhAoEiwAXVpgoiG_HGrZ_4DEvTtGE0VpLbpN4XWrnti62Zh55YZ54i5fumuxESCC8hoC49wQAvD_BwE;46.58911833;7.908718889;0;1;1;0;0;0;1;44.8
https://camping.ch/de/campingplatz/berner-oberland/lauterbrunnen/jungfrau-lauterbrunnen?l=true;https://www.campingjungfrau.swiss/?gad_source=1&gclid=CjwKCAjwmrqzBhAoEiwAXVpgoiG_HGrZ_4DEvTtGE0VpLbpN4XWrnti62Zh55YZ54i5fumuxESCC8hoC49wQAvD_BwE;46.58911833;7.908718889;0;1;0;1;0;0;1;60.2
https://camping.ch/de/campingplatz/berner-oberland/lauterbrunnen/schuetzenbach?l=true;https://www.schutzenbach.ch/html/plaetze.php;;;;;0;0;0;0;0;0
https://camping.ch/de/campingplatz/berner-oberland/stechelberg/ruetti?l=true;https://www.campingruetti.ch/deutsch/camping-preise/;46.54644694;7.901326111;0;1;1;0;0;0;1;26
https://camping.ch/de/campingplatz/berner-oberland/stechelberg/ruetti?l=true;https://www.campingruetti.ch/deutsch/camping-preise/;46.54644694;7.901326111;0;1;1;0;0;1;0;28
https://camping.ch/de/campingplatz/berner-oberland/luetschental/dany-s-camp?l=true;https://danys-camping.ch/preise.html;46.63720889;7.931563056;0;1;1;0;0;0;1;29
https://camping.ch/de/campingplatz/berner-oberland/luetschental/dany-s-camp?l=true;https://danys-camping.ch/preise.html;46.63720889;7.931563056;0;1;1;0;0;1;0;31.5
https://camping.ch/de/campingplatz/berner-oberland/grindelwald/camping-eigernordwand?l=true;https://camping-eigernordwand.ch/;46.62219389;8.016611111;0;0;1;0;0;1;0;40.2
https://camping.ch/de/campingplatz/berner-oberland/grindelwald/camping-eigernordwand?l=true;https://camping-eigernordwand.ch/;46.62219389;8.016611111;0;0;0;1;0;1;0;49.2
https://camping.ch/de/campingplatz/berner-oberland/grindelwald/gletscherdorf?l=true;https://gletscherdorf.ch/prices.html;46.62072694;8.044121111;0;1;0;1;0;0;1;36
https://camping.ch/de/campingplatz/berner-oberland/grindelwald/gletscherdorf?l=true;https://gletscherdorf.ch/prices.html;46.62072694;8.044121111;0;1;0;1;0;1;0;43
https://camping.ch/de/campingplatz/berner-oberland/brienz/camping-seebucht?l=true;https://www.seebucht-brienz.ch/Camping-Mietunterkuenfte/;46.75031861;8.047031667;0;1;1;0;0;1;1;29
https://camping.ch/de/campingplatz/berner-oberland/brienz/camping-seebucht?l=true;https://www.seebucht-brienz.ch/Camping-Mietunterkuenfte/;46.75031861;8.047031667;0;1;0;1;0;1;1;37
https://camping.ch/de/campingplatz/berner-oberland/brienz/seegaertli?l=true;https://www.camping-seegaertli.ch/preise-2021/;46.75061611;8.048976111;0;0;1;0;0;1;1;26.5
https://camping.ch/de/campingplatz/berner-oberland/brienz/seegaertli?l=true;https://www.camping-seegaertli.ch/preise-2021/;46.75061611;8.048976111;1;0;1;0;0;1;1;30.5
https://camping.ch/de/campingplatz/berner-oberland/hasliberg-goldern/camping-hofstatt-derfli?l=true;https://www.derfli.ch/index.php/de/preise.html;46.73730611;8.195693056;0;0;1;0;0;0;1;30.5
https://camping.ch/de/campingplatz/berner-oberland/hasliberg-goldern/camping-hofstatt-derfli?l=true;https://www.derfli.ch/index.php/de/preise.html;46.73730611;8.195693056;0;0;1;0;0;1;0;37.5
https://camping.ch/de/campingplatz/berner-oberland/hasliberg-goldern/camping-hofstatt-derfli?l=true;https://www.derfli.ch/index.php/de/preise.html;46.73730611;8.195693056;0;0;0;1;0;0;1;39.5
https://camping.ch/de/campingplatz/berner-oberland/hasliberg-goldern/camping-hofstatt-derfli?l=true;https://www.derfli.ch/index.php/de/preise.html;46.73730611;8.195693056;0;0;0;1;0;1;0;43.5
https://camping.ch/de/campingplatz/berner-oberland/innertkirchen/aareschlucht?l=true;https://camping-aareschlucht.ch/informationen/;46.70944194;8.214721944;0;0;1;0;0;0;1;28.5
https://camping.ch/de/campingplatz/berner-oberland/innertkirchen/aareschlucht?l=true;https://camping-aareschlucht.ch/informationen/;46.70944194;8.214721944;0;0;1;0;0;1;0;30.5
