Name,Ortschaft,Latitude,Longitude,Touristenstellplätze,weiter Unterküfte,kleiner Platz (<80 m2),mittlerer Platz  (~100 m2),grosser Platz (>110 m2),Stellplatz am Wasser,Behindertengerechter Zugang,Haustierfreundlichkeit,Waschmaschine und Trockner,Aufenthaltsraum,Gemeinschaftsküche,Grillplatz,Gastronomie,Shop,Hallenbad,Freibad,Bademöglichkeit,Babypool,Sportplatz,Golf,Tennis,Disco,Wifi,Spielplatz,Unterhaltungsprogramm,Bootsvermietung,Fahrradvermietung,Öffnungszeit[%],Preis,Informationsstelle,Sternebewertung,Mitgliedschaften,Region,Region Berner-Mitelland,Region Berner-Oberland,Region Freiburg-Neuenburg-Jura,Region Graubuenden,Region Nordwestschweiz,Region Ostschweiz,Region Tessin,Region Waadt-Genfersee,Region Wallis,Region Zentralschweiz,Region Zuerich,Hauptsaison,Nebensaison,Wandern,Strandzugang,Aktivitäten,Bahnhof,Busstation
TCS Camping Solothurn,4500 Solothurn (SO),47.19833389,7.523611111,127.0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1.0,50.0,0,4,2,Nordwestschweiz,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,7,0,1
TCS Camping Solothurn,4500 Solothurn (SO),47.19833389,7.523611111,127.0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1.0,49.0,0,4,2,Nordwestschweiz,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,7,0,1
TCS Camping Solothurn,4500 Solothurn (SO),47.19833389,7.523611111,127.0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1.0,60.0,0,4,2,Nordwestschweiz,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,7,0,1
Camping Möhlin Bachtalen,4313 Möhlin (AG),47.57592194,7.838338889,30.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,24.0,0,2,0,Nordwestschweiz,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,6,0,1
Camping Möhlin Bachtalen,4313 Möhlin (AG),47.57592194,7.838338889,30.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,26.5,0,2,0,Nordwestschweiz,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,6,0,1
Waldesruh,5276 Wil AG / Mettauertal (AG),47.563695,8.137995,30.0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0.58,27.0,1,4,1,Nordwestschweiz,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1
Waldesruh,5276 Wil AG / Mettauertal (AG),47.563695,8.137995,30.0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0.58,37.0,1,4,1,Nordwestschweiz,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1
Frick,5070 Frick (AG),47.50035694,8.018273889,30.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,23.0,0,4,0,Nordwestschweiz,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,1
Frick,5070 Frick (AG),47.50035694,8.018273889,30.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,27.0,0,4,0,Nordwestschweiz,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,1
Camping Bad Zurzach,5330 Bad Zurzach (AG),47.582885,8.307101111,40.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.59,37.0,0,4,1,Nordwestschweiz,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,3,1,1
Sulz,5444 Künten (AG),47.37644111,8.312206944,50.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.63,24.0,0,3,0,Nordwestschweiz,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,7,0,1
Sulz,5444 Künten (AG),47.37644111,8.312206944,50.0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.63,32.0,0,3,0,Nordwestschweiz,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,7,0,1
Strausak,2540 Grenchen (SO),47.16467889,7.407448056,20.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,19.7,0,1,1,Nordwestschweiz,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1
Strausak,2540 Grenchen (SO),47.16467889,7.407448056,20.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,18.7,0,1,1,Nordwestschweiz,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1
Wiggerspitz,4663 Aarburg (AG),47.31552889,7.8948,50.0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,28.0,0,0,1,Nordwestschweiz,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,8,1,1
Wiggerspitz,4663 Aarburg (AG),47.31552889,7.8948,50.0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,36.0,0,0,1,Nordwestschweiz,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,8,1,1
Camping uf dr Holle,4146 Hochwald (SO),47.49565472,7.628305556,10.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1.0,31.0,0,0,1,Nordwestschweiz,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,11,0,1
Camping Alpenblick,3800 Interlaken-Unterseen (BE),46.68006194,7.818586944,120.0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0,32.2,1,4,1,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,11,0,1
Camping Alpenblick,3800 Interlaken-Unterseen (BE),46.68006194,7.818586944,120.0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0,36.1,1,4,1,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,11,0,1
Camping Alpenblick,3800 Interlaken-Unterseen (BE),46.68006194,7.818586944,120.0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0,44.8,1,4,1,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,11,0,1
Camping Alpenblick,3800 Interlaken-Unterseen (BE),46.68006194,7.818586944,120.0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0,60.8,1,4,1,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,11,0,1
Camping Hobby 3,3800 Unterseen-Interlaken (BE),46.684465,7.829543056,80.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0.51,37.3,1,4,1,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,11,1,1
Camping Hobby 3,3800 Unterseen-Interlaken (BE),46.684465,7.829543056,80.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0.51,43.3,1,4,1,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,11,1,1
Camping Hobby 3,3800 Unterseen-Interlaken (BE),46.684465,7.829543056,80.0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0.51,41.3,1,4,1,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,11,1,1
Camping Hobby 3,3800 Unterseen-Interlaken (BE),46.684465,7.829543056,80.0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0.51,54.3,1,4,1,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,11,1,1
Jungfrau,3800 Interlaken-Unterseen (BE),46.68724,7.834463889,70.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,41.0,1,4,0,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,11,1,1
Jungfrau,3800 Interlaken-Unterseen (BE),46.68724,7.834463889,70.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,47.0,1,4,0,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,11,1,1
Jungfrau,3800 Interlaken-Unterseen (BE),46.68724,7.834463889,70.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,47.0,1,4,0,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,11,1,1
Jungfrau,3800 Interlaken-Unterseen (BE),46.68724,7.834463889,70.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,53.0,1,4,0,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,11,1,1
Jungfrau,3800 Interlaken-Unterseen (BE),46.68724,7.834463889,70.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,50.0,1,4,0,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,11,1,1
Jungfrau,3800 Interlaken-Unterseen (BE),46.68724,7.834463889,70.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,56.0,1,4,0,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,11,1,1
TCS Camping Interlaken,3800 Interlaken (BE),46.69339,7.870545,105.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,31.8,1,3,2,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,11,1,1
TCS Camping Interlaken,3800 Interlaken (BE),46.69339,7.870545,105.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,40.8,1,3,2,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,11,1,1
TCS Camping Interlaken,3800 Interlaken (BE),46.69339,7.870545,105.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,41.8,1,3,2,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,11,1,1
TCS Camping Interlaken,3800 Interlaken (BE),46.69339,7.870545,105.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,50.8,1,3,2,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,11,1,1
Oberei,3812 Wilderswil (BE),46.66152806,7.864373889,60.0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,24.8,1,3,1,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,11,1,1
Oberei,3812 Wilderswil (BE),46.66152806,7.864373889,60.0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,27.8,1,3,1,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,11,1,1
Oberei,3812 Wilderswil (BE),46.66152806,7.864373889,60.0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,32.8,1,3,1,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,11,1,1
Oberei,3812 Wilderswil (BE),46.66152806,7.864373889,60.0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,35.8,1,3,1,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,11,1,1
TCS Camping Bönigen - Interlaken,3806 Bönigen (BE),46.69111306,7.893611111,107.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,36.8,1,4,2,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,11,1,1
TCS Camping Bönigen - Interlaken,3806 Bönigen (BE),46.69111306,7.893611111,107.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,46.8,1,4,2,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,11,1,1
TCS Camping Bönigen - Interlaken,3806 Bönigen (BE),46.69111306,7.893611111,107.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,46.8,1,4,2,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,11,1,1
TCS Camping Bönigen - Interlaken,3806 Bönigen (BE),46.69111306,7.893611111,107.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,56.8,1,4,2,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,11,1,1
Camping du Lac - Iseltwald,3807 Iseltwald (BE),46.71122889,7.969248889,20.0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,49.8,0,3,1,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,11,0,1
Au Lac,3852 Ringgenberg (BE),46.70730694,7.912085,70.0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,34.0,1,3,1,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,11,1,1
Au Lac,3852 Ringgenberg (BE),46.70730694,7.912085,70.0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,39.0,1,3,1,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,11,1,1
Au Lac,3852 Ringgenberg (BE),46.70730694,7.912085,70.0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,32.0,1,3,1,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,11,1,1
Au Lac,3852 Ringgenberg (BE),46.70730694,7.912085,70.0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,36.0,1,3,1,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,11,1,1
Camping Talacker,3852 Ringgenberg bei Interlaken (BE),46.7075,7.9075,45.0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.49,28.0,1,3,1,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,11,1,1
Camping Talacker,3852 Ringgenberg bei Interlaken (BE),46.7075,7.9075,45.0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.49,35.0,1,3,1,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,11,1,1
Camping Talacker,3852 Ringgenberg bei Interlaken (BE),46.7075,7.9075,45.0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.49,30.0,1,3,1,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,11,1,1
Camping Talacker,3852 Ringgenberg bei Interlaken (BE),46.7075,7.9075,45.0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.49,43.0,1,3,1,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,11,1,1
Bauernhofcamping Wang,3803 Beatenberg (BE),46.69082611,7.784265,24.0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.54,26.6,1,2,0,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,11,0,1
Bauernhofcamping Wang,3803 Beatenberg (BE),46.69082611,7.784265,24.0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.54,33.6,1,2,0,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,11,0,1
Camping Jungfrau AG,3822 Lauterbrunnen (BE),46.58911833,7.908718889,127.0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.88,48.9,1,5,2,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,11,1,1
Camping Jungfrau AG,3822 Lauterbrunnen (BE),46.58911833,7.908718889,127.0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.88,66.4,1,5,2,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,11,1,1
Camping Jungfrau AG,3822 Lauterbrunnen (BE),46.58911833,7.908718889,127.0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.88,44.8,1,5,2,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,11,1,1
Camping Jungfrau AG,3822 Lauterbrunnen (BE),46.58911833,7.908718889,127.0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.88,60.2,1,5,2,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,11,1,1
Rütti,3824 Stechelberg (BE),46.54644694,7.901326111,70.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,26.0,1,3,1,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,10,1,1
Rütti,3824 Stechelberg (BE),46.54644694,7.901326111,70.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,28.0,1,3,1,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,10,1,1
Dany's Camping,3816 Lütschental (BE),46.63720889,7.931563056,40.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,29.0,1,3,1,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,11,1,0
Dany's Camping,3816 Lütschental (BE),46.63720889,7.931563056,40.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,31.5,1,3,1,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,11,1,0
Camping Eigernordwand,3818 Grindelwald (BE),46.62219389,8.016611111,60.0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.96,40.2,1,4,0,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,11,1,1
Camping Eigernordwand,3818 Grindelwald (BE),46.62219389,8.016611111,60.0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.96,49.2,1,4,0,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,11,1,1
Gletscherdorf,3818 Grindelwald (BE),46.62072694,8.044121111,80.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,36.0,1,3,0,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,11,1,1
Gletscherdorf,3818 Grindelwald (BE),46.62072694,8.044121111,80.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,43.0,1,3,0,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,11,1,1
Camping Seebucht,3855 Brienz (BE),46.75031861,8.047031667,14.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.58,29.0,0,2,0,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,9,1,1
Camping Seebucht,3855 Brienz (BE),46.75031861,8.047031667,14.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.58,37.0,0,2,0,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,9,1,1
Seegärtli,3855 Brienz (BE),46.75061611,8.048976111,30.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,26.5,1,2,0,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,9,1,1
Seegärtli,3855 Brienz (BE),46.75061611,8.048976111,30.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,30.5,1,2,0,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,9,1,1
Camping Hofstatt - Derfli,6085 Hasliberg Goldern (BE),46.73730611,8.195693056,40.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,30.5,1,4,1,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,11,0,1
Camping Hofstatt - Derfli,6085 Hasliberg Goldern (BE),46.73730611,8.195693056,40.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,37.5,1,4,1,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,11,0,1
Camping Hofstatt - Derfli,6085 Hasliberg Goldern (BE),46.73730611,8.195693056,40.0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,39.5,1,4,1,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,11,0,1
Camping Hofstatt - Derfli,6085 Hasliberg Goldern (BE),46.73730611,8.195693056,40.0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,43.5,1,4,1,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,11,0,1
Aareschlucht,3862 Innertkirchen (BE),46.70944194,8.214721944,45.0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.5,28.5,0,3,1,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,11,1,1
Aareschlucht,3862 Innertkirchen (BE),46.70944194,8.214721944,45.0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.5,30.5,0,3,1,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,11,1,1
Grimselblick,3862 Innertkirchen (BE),46.70624889,8.226378056,27.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,29.0,1,3,1,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,11,1,1
Grund,3862 Grund/Innertkirchen (BE),46.70190389,8.225916111,30.0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,34.0,1,3,1,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,11,1,1
Grund,3862 Grund/Innertkirchen (BE),46.70190389,8.225916111,30.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,42.0,1,3,1,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,11,1,1
Bauernhof - Camping Wyler,3862 Innertkirchen (BE),46.70761694,8.241783056,30.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,29.5,0,2,1,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,11,1,1
Gadmen,3863 Gadmen (BE),46.73818389,8.361943889,50.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,32.0,0,2,1,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,11,0,0
Stuhlegg,3704 Krattigen (BE),46.657955,7.718013889,65.0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0,32.5,1,4,1,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,11,1,1
Stuhlegg,3704 Krattigen (BE),46.657955,7.718013889,65.0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0,40.5,1,4,1,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,11,1,1
Stuhlegg,3704 Krattigen (BE),46.657955,7.718013889,65.0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0,31.5,1,4,1,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,11,1,1
Stuhlegg,3704 Krattigen (BE),46.657955,7.718013889,65.0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0,39.5,1,4,1,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,11,1,1
Panorama Aeschi,3703 Aeschi Rossern (BE),46.6538,7.699521944,80.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,32.0,1,3,2,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,11,1,1
Panorama Aeschi,3703 Aeschi Rossern (BE),46.6538,7.699521944,80.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,27.5,1,3,2,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,11,1,1
Camping Burgistein,3664 Burgistein (BE),46.79428611,7.481318889,10.0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1.0,26.0,0,3,0,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1
TCS Camping Gwatt Thunersee,3645 Gwatt (BE),46.72777889,7.6275,127.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,38.0,1,4,2,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,11,1,1
