Touristenstellplätze,weiter Unterküfte,mittlerer Platz  (~100 m2),grosser Platz (>110 m2),Stellplatz am Wasser,Behindertengerechter Zugang,Haustierfreundlichkeit,Waschmaschine und Trockner,Aufenthaltsraum,Gemeinschaftsküche,Grillplatz,Gastronomie,Shop,Hallenbad,Freibad,Bademöglichkeit,Babypool,Sportplatz,Tennis,Wifi,Spielplatz,Unterhaltungsprogramm,Bootsvermietung,Fahrradvermietung,Öffnungszeit[%],Preis,Informationsstelle,Sternebewertung,Mitgliedschaften,Region Berner-Mitelland,Region Berner-Oberland,Region Freiburg-Neuenburg-Jura,Region Graubuenden,Region Ostschweiz,Region Tessin,Region Waadt-Genfersee,Region Wallis,Region Zentralschweiz,Region Zuerich,Hauptsaison,Nebensaison,Wandern,Strandzugang,Aktivitäten,Bahnhof,Busstation
250.01493052081813,-0.008059971685142052,0.007505294141396654,-0.013819144852577719,-0.005112329370544707,1.0064944882844162,1.0098411986262885,0.9929719752136379,0.002120228206712384,-0.0018878364366585352,0.009396170544826233,1.0077620933114073,0.9932837884911416,0.00914228332383458,-0.009958744606238051,0.990607031005746,-0.008386145407707785,0.026787322584554737,0.018359511725493133,1.0128160922276788,1.0091661519738653,1.0091156291004526,0.013225827238159167,0.01763333856799779,0.480854148706106,40.29740479931952,0.0006256475057487239,-0.00760240754274263,-0.00012507360983165906,0.0031047095362738597,-0.017010969975985727,-0.006882864927834059,0.010263146011570927,0.01617477081206812,-0.0017765256057336925,1.0083559025563706,0.00586814989050578,-0.001759638207040401,0.0012406166529972233,0.9971347811214064,0.005750986371183578,0.0004039159556943385,1.0099426249843446,8.011949733607592,0.9988328826979039,0.9998607990456746
70.01060524970987,0.007961151169114134,1.002777393046318,-0.00047889870310639077,0.013083490982971076,1.008374653060231,0.9888042656528017,0.9942105970770757,-0.0032108043097462736,0.024413040628670193,0.9889998943719683,1.010442352697313,0.9976693782052992,-0.0015035469577106,0.013290965793259236,0.9923629580229069,0.017229296688708796,0.005992991495963419,0.0002861479492970023,0.99723117666307,0.9959645609614145,0.012489194488250189,0.017648190881718203,-0.015363493862333127,1.0116950152308963,19.00847742798289,1.0045256678050216,4.002425674786091,-0.010158293899370743,-0.0024025884427974833,0.002321371924576428,-0.0020733692085705,0.009523369119030317,-0.00490132950394438,-0.004392864277489818,0.9940511829173324,-0.0008856971701346002,0.0014989089631706795,0.007130187442036521,1.0136525963069354,0.9795073996649207,1.0155730806751202,1.0196674744513563,10.985211175921966,-0.004308321366270664,-0.005910400246705958
127.00164663917504,1.0081170732417808,0.0004972614596030013,-0.011946817109539772,0.00899811651652553,-0.022915182636748802,0.9933454449967417,1.0054078872083756,0.0070214281005305,0.9899625362127786,1.012418154155539,0.00783099869107982,1.0012240350386494,0.0005136889982209649,-0.006935358829462353,-0.00044193980247693784,0.019261611934255806,0.0026896346930822546,0.0010436332591383286,-0.010967694461460937,1.0019501025076771,0.008638912604224714,-0.00183467028656389,0.00392516167699493,0.4953494626880721,28.846239872524826,0.9995843018585262,2.997871556508828,0.021315613363211337,0.014898809618524024,0.0033340057292904567,-0.0018500007680810197,-0.006875468079379872,5.2317163459418826e-05,0.001911204653242746,-0.0001385482979729445,1.0101704217164795,-0.0057349924033078025,-0.013288000415470597,-0.016397893517831826,0.9915503458262803,0.9982734349488533,1.0035495704191533,11.003134802587342,0.9907748712415702,1.00146672270811
127.0119528046599,1.0011305408188482,-0.005756179099643857,-0.008413508968477031,-0.008180856808840349,-0.0027857770540545648,1.0263438964327785,0.999111570097485,0.01055374578643539,1.0262228153050026,1.0035859357294135,-0.015348081974874696,1.0137933178855292,0.001220613916132738,-0.0052359115960098615,-0.004182109989921057,-0.007603266199186134,-0.01181950653805959,0.009033026290492383,0.007069021075434214,0.9996933748686406,-0.014712693711391141,-0.0011306745509235376,0.023628348509487532,0.49474938541043534,34.64482307945682,0.9817777864977076,3.0046808388742496,0.005236308531332448,-0.013878670211441351,-0.005768867989318304,0.0012352371523334299,-0.019143875376504343,-0.01151593890633743,0.007259248683171436,0.00821952900839495,1.0024685538402522,0.010337462091326431,-0.0071036928682436575,1.0087867141568827,0.00909730460969099,0.9959384735626639,1.0114087362926127,10.998180162237865,1.0101490069155403,0.9803237679229179
49.99557199271197,1.013716958008743,0.018756880417821673,0.012930503735559824,-0.017956605406639802,0.006056852748245614,0.9924298815926904,1.0058788321106946,-0.012108755956814455,0.008759012401116675,1.0073068011465827,-0.00558317699616382,0.00414627081408187,0.00862082767536277,0.00017311404982904135,-0.004413730964633332,0.011458214335563488,-0.0004102841030144237,0.00204715320787674,0.010215280190362252,0.02686350124311975,-0.015201462538028102,0.012654171402373654,0.021281539506298963,1.0043695871289489,27.490073519335187,0.004441307815680827,2.999390030890246,-0.004438157084146133,0.011666448890187513,-0.008351099842392186,-0.007219501454114889,-0.010764209796516457,0.006157665936471014,-0.0035015646678599206,0.001832831121618752,1.0025442800817481,-0.001227297455536382,-0.005451847514183844,0.0018622635288950327,0.9982146741339359,1.0057814510280525,1.0034669625660508,0.9963012576905106,1.0082756269769868,0.9944792593740689
50.003825286867254,0.9837498046101495,-0.0022648230329134285,0.015197599504534587,-0.005529211854271326,-0.009871037298477766,1.0129452970934203,0.9982843589454634,0.013933082349906757,0.013468809276207843,1.0166813391098357,0.006024062444515968,-0.011451639835718808,-0.007363627105137972,0.020039229641176926,0.00952591011619521,-0.0065905148651986024,-0.011121241973533933,0.004147751862823428,-0.006684868197900672,-0.0064311068461408985,-0.00037652443141040874,-0.0102007256287503,0.011780138503693232,1.0093903893127274,31.00217861130547,-0.0014496913632896199,2.9897505690415387,-0.0021685166178661897,0.014320202666010614,-0.006232692214525063,0.0017813949427960617,0.010888054234602049,-0.007042735050378195,0.004159820846147678,-0.0003930116060263978,0.9986484748450104,0.00440649591129408,0.00444964571219117,1.005351257346148,-0.0036423008755513716,1.0124015712061505,1.0121010455405286,1.008100487105432,0.9992555907501334,0.9900093948930347
5.019841496717615,0.013453490785873436,0.002787691318231452,-0.010919370816941368,-0.00295619866146372,0.005387304128869501,0.9937269844746055,0.9934295460093122,-0.0038435348107274604,-0.0038669703637725216,-0.0080082392026293,0.00476467153268476,-0.008727406121531243,0.01187942802827872,0.002563935536163867,0.010245964678952486,-0.006537389033937551,-0.007835187638970724,-0.003573361150444117,1.0005353327966082,0.011308734021162888,0.014170903372259014,0.01298272194095465,1.0040116568471793,0.9935892248502372,23.603772267582634,1.0017344505505308,3.0009750043874703,0.004727701725644772,-0.004909102392923843,-0.00233002874096292,-0.000995249983097901,-0.0025553689632208123,0.00442991836140558,0.008671974702669333,-0.01735250381017782,1.0034233759547784,0.00781402753348436,0.0018861818406204615,1.0048410002379766,1.0034996983170419,1.0069596959710823,-0.014745962271759392,1.9972170573851202,0.0046241614526452025,1.0180625863239912
297.99775387907573,0.9856810978638131,1.0112373023335055,0.006114346087007236,-0.017167656095944832,0.0030769764310069098,0.9982647435478068,0.9835928726805484,0.9973609656000759,-0.004682247370434523,-0.0063644409335752725,0.9995125378315189,0.9797833976984218,0.013118479195147876,-0.009388924585441936,-0.0003900643334594991,0.004516107492247649,-0.006733599257895358,-0.0046164700400591245,1.0211438919782012,0.9888109688520714,-0.004553442189533397,-0.0006176838262325361,-0.01573280117152175,0.4123423800849893,30.599920955293605,0.007361355945894947,4.020001092880046,0.010389893225034655,-0.0036598778956263935,-0.00924608865892782,-0.020228499205345547,0.013724373743684497,0.02253455305781786,-0.0032506428321964972,-0.0029135771490268305,0.9916106837261215,0.006333504607488346,-0.01588067768893689,1.0031771367201534,0.00553613218004027,-0.0073977431405053504,1.0133060068029043,0.0034636394388009306,0.0011757888907412426,1.0191146016568144
298.00259756424015,1.0065553013777802,0.9996327774973127,-0.0004905811803212495,-0.012417774106239137,0.010405068348587022,0.9815996805075267,1.0104663357373234,1.00549723740631,-0.010952111465307003,0.00019059575148679055,1.0045718462478173,1.007940540490561,0.004255630837342783,-0.005387347665689013,-0.00497441345274298,-0.014932623974531408,0.005273580190990929,0.01693332167990703,0.9983235913631007,1.0189609391521601,0.015904040114370223,-0.0030835341486159648,-0.01520675987698167,0.4042454087262347,25.603798460493998,-0.005050222533788368,3.99211031323733,0.02110477625526761,0.012306051346664426,-0.0004347887551814953,-0.0046275065308354485,0.003969658034278658,0.0004487861085246371,-0.002728426593834692,0.0002036909760799441,1.005442921165102,-0.0011906287675202598,-3.370139210781448e-05,0.010568225708094195,0.9957793719628565,0.004382376268709708,0.9929400706856333,-0.00794936460801465,0.020651680296982704,0.9845646369554899
43.011219457679,1.0130042084699988,0.0052290060679713235,0.008408805345516062,-0.00011356292380948131,0.0014070243650279358,1.0150119698212399,1.0008073202577756,-0.0005597819464931291,0.004527677027037607,-0.0003439643906740394,0.9992915561728862,0.9972339355234845,0.009444961871682468,-0.005376165960460016,0.9922854161192919,0.01833741714002661,0.014560523134885116,0.012609010000779587,0.00019841732397763592,1.005997647631352,0.011110449464990527,0.021506791407389602,0.006977928570905654,0.9964773453766776,37.00994982484396,-0.011062004424897954,3.991440513970343,0.005029150666891795,-0.006003272167394812,0.0012936229473038657,0.0034939340062413587,0.0032565735900751507,-0.00016329260110852715,-0.006776558154552684,-0.010569279704012563,0.9997184533872684,0.033933500041192485,-0.014756567894929419,1.003286010075086,0.996215927470592,0.9924188899682233,-0.0077306355076571034,2.0097372616255407,0.00038978097349864156,1.010970752384745
43.01852274345215,0.9728238152407787,1.0144750482219222,-0.0025417571730546257,-0.001794098381549863,-0.004995668496521149,0.995273887711452,1.010367877589433,-0.005892424298764808,-0.008403055081909666,0.005377377186693411,0.9810413964640254,0.9968935281186055,-0.0017338441397130953,0.010492666145789689,1.01912591296275,-0.0030423803392206216,0.010335858171907642,0.0020108210497270054,0.004315041397734716,1.0089352142184989,0.025182751167547705,-0.008741538396073863,0.0023039273142206737,1.0005734568453886,46.99773836857955,0.018317726968742697,3.993849724504927,0.0009858365418600025,0.017149940546359467,0.004790593634117783,0.0005338447740957628,0.003857929845707187,-0.0037376932062623963,-0.01857577831501694,-0.006741171797404814,0.9927483437845951,0.004129862110485157,-0.004253924095498348,0.9993992351155893,1.0090936419241812,0.9992292653957121,0.005733121748991931,2.0064316868009047,-0.01685324679517948,1.0010575615017165
110.00490987776166,1.0058547047030304,0.01497267031514184,-0.007270369789656101,-0.011892494477416698,-0.001667899008830608,0.005579684749277648,0.9723123769325716,1.009696284992171,0.0033216143823216948,-0.012859553518197077,0.003808459146504703,0.0001594840281070737,0.004935130873248006,0.0033714269456487597,0.007664712623779427,0.994029638492691,0.014948228657234736,-0.0023242716565247987,0.02146838927159763,-0.011629925767354091,0.0191501642945103,0.004195471429161136,0.006885399538019912,1.0042895622448424,32.189380809073235,0.009010257508970873,4.010700922030027,0.00996435356213718,-0.009999741671117059,-0.0055289945689410884,-0.002772538686344758,0.00483855065512898,-0.0010791678979549277,-0.015178253943376494,-0.006887822763676634,0.9967163345329327,-0.011967751676830254,0.010194774564622311,1.0099866757163973,-0.005127081519497798,0.0017725692404281905,1.019091430793413,1.0217659720436798,0.01077285687656071,0.9937627114322168
109.98720717775589,1.014795955310325,-0.017919517070066317,-0.0022904742787632952,0.022025029982009343,-0.010599227035924759,-0.006051831457961652,1.0005867054600595,1.0121176026099938,-0.01795196993020652,-0.013669539365588648,0.008511974065464604,-0.008161881146098948,0.018859537495485582,-0.010555818160974544,-0.0062885794903818,0.9961655459396176,-0.014094995366093186,-0.0003644782946095345,-0.012592579886068647,0.005495737273760105,-0.009950704728862118,-0.010676118852666406,-0.0020863160776341504,0.9911130235114787,26.89463229533939,-0.00623962777635777,3.992265162071368,-0.010769409348742914,0.020717988384342183,0.00041507408193251945,1.0343959506323306e-05,-0.004424184232844172,0.008082747054464072,-0.0009349635697762605,0.0047347549738501905,0.9957282797161979,0.019913529134921972,0.009343529224849162,0.007398937366917535,0.9898703761804558,-0.011653429522183335,1.0150479348126293,1.0011699626962984,0.002571292457539936,1.006745727539627
89.99267395948833,1.0086856640585753,0.015476898210755301,-0.009109745247854953,-0.003261446001725481,0.0014335806465097145,1.0006381429209132,1.0005686275037438,-0.006309752394257526,-0.008911367707011326,1.0021399338557997,-0.0012770975450337053,0.9821702571253742,0.00036227016525185884,-0.013319604851231027,0.0010995737936677016,0.012871845550536352,0.007880169812093383,0.004254141861332258,1.0250682700752516,-0.0003185552778524064,-0.014772983684414615,0.0033218984424662036,0.007894460025881981,0.4022096758480509,27.197990204032322,-0.005084197334821913,-0.011896416666952578,0.005714009104364143,-0.010122090053744669,-0.020711633204548753,-0.00990973496250548,0.000510520847226112,0.010313728584678829,0.005805563092471952,-0.003577591096170505,0.996173189128698,-0.014238863316453097,0.01827855701437431,-0.010795142270159428,0.9903799988013431,0.99588789288072,1.0008874309338667,0.9861057188205555,-0.005337715770265042,0.9987445394553608
90.00013077938854,0.9987453279714557,-0.014387769457386948,-0.008995872178893917,0.009912240388566298,-0.008023666422896232,1.0210826284307657,1.0040809342421375,-0.0033126803779692194,0.008985631653402685,0.9882683223901984,-0.0003138806690717979,0.9758742216170417,0.00012999180650915564,0.02770908285380217,0.007419057655394622,-0.005654494411296273,0.000889389934494945,-0.002783811053759115,0.9883096060957997,-0.002657724760265091,0.012865826469746768,-0.0007259083369667116,-0.014395744609832381,0.4115987836493335,28.600516897237917,-0.0044230804974073785,-0.003233010119407091,-0.0007704177434197641,-0.018063750144738978,0.025515222780811194,0.006696070010513129,0.0035568553450018602,0.002940557283235211,0.00555039768631655,0.001181767312458073,1.0064126514790204,-0.004023387555460634,-0.007265716558014604,0.9863424377469512,-0.00890823786231737,0.9982664932925638,0.9878309987098577,1.0019496977451015,-0.0035677915609821087,1.0144810783827354
80.02307037449143,0.9864601086637275,-0.016582889416188757,0.0064863498165948965,-0.011855034848931932,0.004262409834028831,1.0157432165792522,0.9955675058826667,-0.013388271405386315,0.009177154403183493,-0.0026835362451403796,1.0053328409128954,1.001821167781075,0.017848073424021997,-0.0004176924540088449,0.013796266440813772,-0.005136463423764952,0.007896161774615414,0.011398290005016241,1.0064489032022106,0.976659968929477,0.0070049950109045515,-0.026938074628642315,0.013450753389403046,0.6053197911352548,35.016931649196934,0.008790121503252661,4.001006680484021,0.9853099538963008,0.016593277230476006,0.006667998796840212,-0.0054851236928700935,-0.01123798524959239,-0.0060436285716035125,0.002229952228716825,-0.018807424114057607,0.9876490626091834,0.006322940327574352,0.003165454694025641,1.0131862411630037,-0.0039195858778516115,-0.0035724873916350565,1.005510663578131,8.99682194618806,1.0072315572516866,1.014641191874184
79.99438549366366,0.9957810374694428,-0.0023157651069510253,0.013154444866437544,0.0040818789246070495,-0.01153920992136795,1.006990698030222,0.9974630975460999,0.004979335831191901,0.007280993297522831,-0.007621572735327457,0.9905088595264949,1.0054315050272047,0.01525651369735076,0.0010688988249930953,0.019530326393751126,0.020156735021297376,-0.01139334550972438,-0.0009361498607839682,1.0064886800491533,1.00475692689982,0.009349677933639014,0.037224680774852574,0.004039192066415921,0.5832451479855192,32.08913664436432,0.0022039548574909642,3.9948751657253765,1.00352254586013,-0.0008140152378542168,0.007234358279790821,0.0006775050067906981,0.01213722961089654,-0.018934864078360432,0.009823310345580621,0.0006447842842746116,1.0085569324463253,0.012549400504939672,0.01111127118054627,0.0155732150101922,0.9742384862082456,-0.0014925322957797188,0.9858381918284856,8.992079463770533,1.0127065098188475,0.9945309723148233
