url,name,locality,website,star category,activities,tourist pitches,open (seasons 1),open (seasons 2),open (seasons 3),open (seasons 4),open (seasons 5),open (seasons 6),open (seasons 7),sport field,golf,tennis,indoor swimming pool,unheated pool,bathing facilities,baby pool,boat rental,bike rental,entertainment,playground,disco,wifi,lounge,info corner,easy access for disabled people,animals allowed,kitchen,BBQ area,restaurant,take away,shop with limited range,kiosk,shopping centre,shop with rich range,washing machine,laundry dryer / tumble dryer,hiking,lake with sandy beach,lake with stony beach,river,train station,bus,VSC membership,TCS membership,SCCV membership
https://camping.ch/de/campingplatz/graubuenden/flims-waldhaus/camping-flims?l=true,Camping Flims,7018 Flims-Waldhaus (GR),,0,11,60,01.01.2024 − 31.12.2024,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0
https://camping.ch/de/campingplatz/wallis/les-mar-cottes/la-m-dettaz?l=true,La Médettaz,1923 Les Marécottes (VS),,2,5,30,01.05.2024 − 30.09.2024,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0
https://camping.ch/de/campingplatz/zuerich/horgen/sihlwald?l=true,Campingplatz Sihlwald,8815 Horgen (ZH),,3,10,60,01.04.2024 − 31.10.2024,,,,,,,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1
https://camping.ch/de/campingplatz/grenznah/prutz-tirol/aktiv-camping-prutz-tirol?l=true,Aktiv-Camping Prutz / Tirol,6522 Prutz/Tirol (Bezirk Landeck),www.aktiv-camping.at,4,8,130,01.01.2024 − 31.12.2024,,,,,,,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0
https://camping.ch/de/campingplatz/ostschweiz/krummenau/adler?l=true,Camping Adler,9643 Krummenau (SG),,2,3,10,01.01.2024 − 31.12.2024,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
https://camping.ch/de/campingplatz/tessin/bellinzona/camping-bellinzona?l=true,Camping Bellinzona,6500 Bellinzona (TI),www.campingbellinzona.ch,3,6,70,30.03.2024 − 27.10.2024,,,,,,,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1
https://camping.ch/de/campingplatz/freiburg-neuenburg-jura/fleurier/camping-du-val-de-travers?l=true,Camping du Val-de-Travers,2114 Fleurier (NE),,2,5,40,Hauptsaison: 01.04.2024 − 05.10.2024,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0
https://camping.ch/de/campingplatz/waadt-genfersee/roche-vd/clos-de-la-george?l=true,Clos de la George,1852 Roche VD (VD),,4,10,70,01.01.2024 − 31.12.2024,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0
https://camping.ch/de/campingplatz/waadt-genfersee/villars-gryon/les-frassettes?l=true,Les Frassettes,1884 Villars-Gryon (VD),,3,6,32,01.01.2024 − 31.12.2024,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1
https://camping.ch/de/campingplatz/zuerich/kleinandelfingen/raessenwies?l=true,Rässenwies,8451 Kleinandelfingen (ZH),,2,3,10,01.04.2024 − 14.10.2024,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
https://camping.ch/de/campingplatz/wallis/ulrichen/nufenenpark?l=true,Nufenenpark,3988 Ulrichen (VS),,2,3,50,01.11.2024 − 01.11.2024,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
https://camping.ch/de/campingplatz/graubuenden/churwalden/pradafenz?l=true,Pradafenz,7075 Churwalden (GR),,4,11,50,25.05.2024 − 31.10.2024,15.12.2024 − 15.04.2025,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
https://camping.ch/de/campingplatz/ostschweiz/eschenz/huettenberg?l=true,Hüttenberg,8264 Eschenz (TG),www.huettenberg.ch,5,8,60,28.03.2024 − 13.10.2024,,,,,,,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0
https://camping.ch/de/campingplatz/waadt-genfersee/villeneuve/les-horizons-bleus?l=true,Les Horizons Bleus,1844 Villeneuve (VD),,3,11,54,01.01.2024 − 31.12.2024,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1
https://camping.ch/de/campingplatz/berner-oberland/gadmen/gadmen?l=true,Gadmen,3863 Gadmen (BE),,2,11,50,01.05.2024 − 31.10.2024,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://camping.ch/de/campingplatz/nordwestschweiz/grenchen/strausak?l=true,Strausak,2540 Grenchen (SO),,1,2,20,01.04.2024 − 03.10.2024,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
https://camping.ch/de/campingplatz/tessin/locarno/delta?l=true,Delta,6600 Locarno (TI),www.campingdelta.com,5,11,245,01.03.2024 − 31.10.2024,,,,,,,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0
https://camping.ch/de/campingplatz/berner-oberland/innertkirchen/bauernhof-camping-wyler?l=true,Bauernhof - Camping Wyler,3862 Innertkirchen (BE),,2,11,30,01.05.2024 − 31.10.2024,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0
https://camping.ch/de/campingplatz/graubuenden/sarn-heinzenberg/stellplatz_plus?l=true,Stellplatz +plus+ Heinzenberg-Lescha,7423 Sarn-Heinzenberg (GR),,3,2,15,05.05.2024 − 22.10.2024,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
https://camping.ch/de/campingplatz/zuerich/maur/rausenbach?l=true,Rausenbach,8124 Maur (ZH),www.zeltklub.ch,0,11,40,01.04.2024 − 20.10.2024,,,,,,,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1
https://camping.ch/de/campingplatz/berner-oberland/interlaken-unterseen/jungfrau?l=true,Jungfrau,3800 Interlaken-Unterseen (BE),,4,11,70,27.03.2024 − 03.10.2024,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
https://camping.ch/de/campingplatz/berner-oberland/weissenburg/duer-s-baechli?l=true,dür's Bächli,3764 Weissenburg (BE),,4,2,10,01.01.2024 − 31.12.2024,,,,,,,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0
https://camping.ch/de/campingplatz/berner-oberland/innertkirchen/grimselblick?l=true,Grimselblick,3862 Innertkirchen (BE),,3,11,27,01.03.2024 − 30.10.2024,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0
https://camping.ch/de/campingplatz/waadt-genfersee/hermance/hermance?l=true,Hermance,1248 Hermance (GE),,3,2,10,01.04.2024 − 30.09.2024,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
https://camping.ch/de/campingplatz/berner-oberland/lauterbrunnen/schuetzenbach?l=true,Schützenbach,3822 Lauterbrunnen (BE),,3,11,127,01.01.2024 − 31.12.2024,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
https://camping.ch/de/campingplatz/berner-oberland/zweisimmen/camping-fankhauser?l=true,Camping Fankhauser,3770 Zweisimmen (BE),www.camping-fankhauser.ch,4,3,15,01.01.2024 − 31.12.2024,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0
https://camping.ch/de/campingplatz/graubuenden/thusis/camping-viamala?l=true,TCS Camping Thusis Viamala,7430 Thusis (GR),,3,8,66,19.03.2024 − 24.10.2024,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0
https://camping.ch/de/campingplatz/tessin/tenero/lago-maggiore?l=true,Lago Maggiore,6598 Tenero (TI),,4,11,127,26.03.2024 − 24.10.2024,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0
https://camping.ch/de/campingplatz/wallis/arolla/arolla?l=true,Camping Arolla,1986 Arolla (VS),www.camping-arolla.ch,0,1,90,Nebensaison Frühling: 01.06.2024 − 04.07.2024,Hauptsaison: 05.07.2024 − 25.08.2024,Nebensaison Herbst: 26.08.2024 − 31.10.2024,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0
https://camping.ch/de/campingplatz/waadt-genfersee/payerne/piscine-camping-payerne?l=true,Piscine Camping Payerne,1530 Payerne (VD),,4,3,30,01.04.2024 − 30.09.2024,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
https://camping.ch/de/campingplatz/zentralschweiz/morgarten/camping_neselen?l=true,Camping Neselen Morgarten,6315 Morgarten (ZG),,0,11,,Hauptsaison: 01.07.2024 − 31.08.2024,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
https://camping.ch/de/campingplatz/berner-mitelland/gampelen/tcs-camping-gampelen-neuenburgersee?l=true,TCS Camping Gampelen Neuenburgersee,3236 Gampelen (BE),,4,8,127,01.04.2024 − 24.10.2024,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0
https://camping.ch/de/campingplatz/graubuenden/samedan/camping-gravatscha?l=true,Camping Gravatscha,7503 Samedan (GR),,0,10,44,01.01.2024 − 31.12.2024,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0
https://camping.ch/de/campingplatz/freiburg-neuenburg-jura/plaffeien/fuellmattli?l=true,Camping Füllmattli,1716 Plaffeien (FR),,2,1,15,01.04.2024 − 31.10.2024,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0
https://camping.ch/de/campingplatz/wallis/saas-grund/schoenblick?l=true,Schönblick,3910 Saas Grund (VS),,2,9,40,01.01.2024 − 31.12.2024,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
https://camping.ch/de/campingplatz/berner-oberland/saanen/beim-kappeli?l=true,"Camping Saanen, Beim Kappeli",3792 Saanen (BE),,4,5,20,01.01.2024 − 31.12.2024,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0
https://camping.ch/de/campingplatz/ostschweiz/appenzell-kau/eischen?l=true,Eischen,9050 Appenzell-Kau (AI),www.eischen.ch,4,11,60,01.01.2024 − 31.12.2024,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0
https://camping.ch/de/campingplatz/graubuenden/st-moritz/camping-st-moritz?l=true,Camping St. Moritz,7500 St. Moritz (GR),,0,11,150,Nebensaison: 01.06.2024 − 29.06.2024,Hauptsaison: 01.07.2024 − 31.08.2024,Nebensaison2: 01.09.2024 − 20.09.2024,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0
https://camping.ch/de/campingplatz/berner-mitelland/meinisberg/seeland?l=true,Seeland Camp,2554 Meinisberg (BE),,3,5,25,01.04.2024 − 30.10.2024,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
https://camping.ch/de/campingplatz/tessin/gudo/campeggio-la-serta?l=true,Campeggio La Serta,6515 Gudo (TI),,1,11,29,25.03.2024 − 31.10.2024,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
https://camping.ch/de/campingplatz/berner-oberland/interlaken-unterseen/camping-lazy-rancho-4?l=true,Camping Lazy Rancho 4,3800 Interlaken-Unterseen (BE),www.lazyrancho.ch,4,11,90,14.04.2024 − 02.10.2024,,,,,,,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0
https://camping.ch/de/campingplatz/wallis/les-haud-res/molignon?l=true,Molignon,1984 Les Haudères (VS),www.molignon.ch,4,1,110,01.01.2024 − 31.12.2024,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
https://camping.ch/de/campingplatz/waadt-genfersee/yverdon-les-bains/camping-yverdon-plage?l=true,Camping Yverdon Plage,1400 Yverdon-les-Bains (VD),www.camping-yverdon.ch,4,7,130,31.03.2024 − 09.10.2024,,,,,,,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0
https://camping.ch/de/campingplatz/berner-mitelland/hinterkappelen/tcs-camping-bern-eymatt?l=true,TCS Camping Bern-Eymatt,3032 Hinterkappelen (BE),,4,11,127,01.04.2024 − 01.11.2024,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0
https://camping.ch/de/campingplatz/nordwestschweiz/solothurn/tcs-camping-solothurn?l=true,TCS Camping Solothurn,4500 Solothurn (SO),,4,7,127,01.01.2024 − 31.12.2024,,,,,,,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0
https://camping.ch/de/campingplatz/nordwestschweiz/bubendorf/campingplatz-talhaus?l=true,Campingplatz Talhaus,4416 Bubendorf (BL),,0,4,10,01.01.2024 − 31.12.2024,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0
https://camping.ch/de/campingplatz/wallis/le-bouveret/rive-bleue?l=true,Rive-Bleue,1897 Le Bouveret (VS),www.camping-rive-bleue.ch,3,11,127,01.04.2024 − 30.09.2024,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0
https://camping.ch/de/campingplatz/wallis/saas-grund/am-kapellenweg?l=true,Am Kapellenweg,3910 Saas Grund (VS),,3,9,100,01.01.2024 − 31.12.2024,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
https://camping.ch/de/campingplatz/tessin/agno/molinazzo?l=true,Camping Molinazzo,6982 Agno (TI),,3,9,96,Haupt und Nebensaison: 01.04.2024 − 25.10.2024,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0
https://camping.ch/de/campingplatz/zentralschweiz/euthal/camping-euthal?l=true,Camping Euthal,8844 Euthal (SZ),,3,8,43,01.05.2024 − 31.10.2024,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0
https://camping.ch/de/campingplatz/tessin/agno/la-palma?l=true,La Palma,6982 Agno (TI),,2,9,127,01.04.2024 − 20.10.2024,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
https://camping.ch/de/campingplatz/zentralschweiz/soerenberg/rischli?l=true,Camping Rischli,6174 Sörenberg (LU),,3,5,10,20.04.2024 − 31.12.2024,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
https://camping.ch/de/campingplatz/berner-oberland/lauterbrunnen/jungfrau-lauterbrunnen?l=true,Camping Jungfrau AG,3822 Lauterbrunnen (BE),,5,11,127,01.01.2024 − 01.11.2024,16.12.2024 − 31.12.2024,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1
https://camping.ch/de/campingplatz/waadt-genfersee/chessel/au-grand-bois?l=true,Au Grand-Bois,1846 Chessel (VD),,3,8,20,01.01.2024 − 31.12.2024,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0
https://camping.ch/de/campingplatz/waadt-genfersee/les-diablerets/vers-l-eglise-la-mur-e?l=true,Vers-l'Eglise La Murée,1865 Les Diablerets (VD),,3,2,50,01.01.2024 − 31.12.2024,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0
https://camping.ch/de/campingplatz/berner-mitelland/wabern/eichholz?l=true,Eichholz,3084 Wabern (BE),www.campingeichholz.ch,3,11,127,20.04.2024 − 30.09.2024,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0
https://camping.ch/de/campingplatz/freiburg-neuenburg-jura/schwarzsee/seeweid?l=true,Seeweid,1716 Schwarzsee (FR),,4,4,50,01.01.2024 − 31.12.2024,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0
https://camping.ch/de/campingplatz/graubuenden/lenzerheide/camping-gravas?l=true,Camping Gravas,7078 Lenzerheide (GR),https://camping-lenzerheide.ch/de/camping-gravas/home/,2,8,35,01.01.2024 − 31.12.2024,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0
https://camping.ch/de/campingplatz/berner-oberland/burgistein/camping-burgistein?l=true,Camping Burgistein,3664 Burgistein (BE),,3,1,10,01.01.2024 − 31.12.2024,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0
https://camping.ch/de/campingplatz/zentralschweiz/lungern/obsee?l=true,Obsee,6078 Lungern (OW),,3,11,85,01.01.2024 − 31.12.2024,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0
https://camping.ch/de/campingplatz/zentralschweiz/unteraegeri/unteraegeri?l=true,Unterägeri,6314 Unterägeri (ZG),,4,11,150,01.01.2024 − 31.12.2024,,,,,,,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
https://camping.ch/de/campingplatz/berner-oberland/aeschi-rossern/panorama?l=true,Panorama Aeschi,3703 Aeschi Rossern (BE),,3,11,80,01.05.2024 − 15.10.2024,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1
https://camping.ch/de/campingplatz/berner-oberland/boenigen/seeruhe?l=true,Seeruhe,3806 Bönigen (BE),,0,11,4,01.05.2024 − 30.09.2024,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0
https://camping.ch/de/campingplatz/zentralschweiz/sarnen/seefeld-sarnen?l=true,Seefeld Sarnen,6060 Sarnen (OW),www.seefeldpark.ch,5,5,132,01.01.2024 − 31.12.2024,,,,,,,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0
https://camping.ch/de/campingplatz/tessin/claro/al-censo?l=true,Al Censo,6702 Claro (TI),,4,6,127,01.04.2024 − 25.10.2024,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0
https://camping.ch/de/campingplatz/waadt-genfersee/morges/tcs-camping-morges?l=true,TCS Camping Morges,1110 Morges (VD),,3,1,127,01.04.2024 − 17.10.2024,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0
https://camping.ch/de/campingplatz/graubuenden/bivio/tua-bivio?l=true,Stellplatz Tua,7457 Bivio (GR),,0,1,6,01.01.2024 − 31.12.2024,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
https://camping.ch/de/campingplatz/tessin/gudo/isola?l=true,Isola,6515 Gudo (TI),,4,11,127,15.01.2024 − 15.12.2024,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
https://camping.ch/de/campingplatz/graubuenden/andeer/camping-andeer?l=true,Camping Andeer,7440 Andeer (GR),www.campingandeer.ch,3,6,30,Nebensaison: 16.01.2024 − 30.04.2024,Hauptsaison: 01.05.2024 − 31.10.2024,Nebensaison: 01.11.2024 − 14.12.2024,Hauptsaison: 15.12.2024 − 15.01.2025,,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0
https://camping.ch/de/campingplatz/berner-oberland/gstaad/bellerive?l=true,Bellerive,3780 Gstaad (BE),,3,5,40,01.01.2024 − 31.12.2024,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0
https://camping.ch/de/campingplatz/wallis/morgins/la-mare-au-diable?l=true,La Mare au diable,1875 Morgins (VS),www.camping-morgins.ch,3,2,5,01.01.2024 − 31.12.2024,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0
https://camping.ch/de/campingplatz/zentralschweiz/mosen/camping-seeblick?l=true,Camping Seeblick,6295 Mosen (LU),,4,5,70,01.03.2024 − 31.10.2024,,,,,,,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1
https://camping.ch/de/campingplatz/ostschweiz/weesen/camping-gaesi?l=true,Camping Gäsi,8872 Weesen (SG),,3,8,0,20.03.2024 − 19.10.2024,,,,,,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0
https://camping.ch/de/campingplatz/berner-mitelland/burgdorf/camping-waldegg?l=true,Camping Waldegg,3400 Burgdorf (BE),,3,5,0,01.04.2024 − 21.10.2024,,,,,,,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0
https://camping.ch/de/campingplatz/wallis/kippel/camping_loetschental?l=true,Camping Lötschental,3917 Kippel (VS),www.loetschental.ch/campingkippel,0,5,40,ab 2024: 04.05.2024 − 31.10.2024,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1
https://camping.ch/de/campingplatz/zentralschweiz/muotathal/camping-husky-lodge?l=true,Camping Husky-Lodge,6436 Muotathal (SZ),,4,7,35,01.05.2024 − 31.10.2024,,,,,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0
https://camping.ch/de/campingplatz/tessin/cureglia/camping-moretto?l=true,Camping Moretto,6944 Cureglia (TI),,3,8,120,04.04.2024 − 14.10.2024,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
https://camping.ch/de/campingplatz/graubuenden/zernez/cul?l=true,Cul,7530 Zernez (GR),,3,5,127,01.05.2024 − 15.10.2024,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1
https://camping.ch/de/campingplatz/zentralschweiz/marbach/camping-sternen-ag?l=true,Camping Sternen AG,6196 Marbach (LU),,3,1,20,01.01.2024 − 31.12.2024,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0
https://camping.ch/de/campingplatz/ostschweiz/buchs/werdenberg?l=true,Werdenberg,9470 Buchs (SG),,3,11,50,01.04.2024 − 31.10.2024,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0
https://camping.ch/de/campingplatz/ostschweiz/bischofszell/leutswil?l=true,Campingplatz Leutswil,9220 Bischofszell (TG),,3,10,12,01.04.2024 − 31.10.2024,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1
